"sample_id","longitude","latitude","class_code","class_name","verified","region_key","extension_stratum","final_review_decision","user_confirmation_status","user_confirmation_timestamp_utc","verification_source","verification_notes"
"ADV_VHR_OP_014","100.71442907976615","5.58493846924711","1","oil_palm","True","advisor_vhr_cell_39_2","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; WV02; 0.5 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=FILL_OP_017; evidence_date=2021-06-16; confidence=MEDIUM; chip=arcgis_vhr_chips/row_017.png; note=accepted after second VHR review: regular oil-palm plantation texture and point inside a homogeneous block; reviewed chip=arcgis_vhr_chips/row_017.png"
"ADV_VHR_OP_015","100.78913769111217","5.105227049426919","1","oil_palm","True","advisor_vhr_cell_39_2","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; WV03; 0.31 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=FILL_OP_018; evidence_date=2022-06-25; confidence=MEDIUM; chip=arcgis_vhr_chips/row_018.png; note=accepted after second VHR review: regular oil-palm plantation texture and point inside a homogeneous block; reviewed chip=arcgis_vhr_chips/row_018.png"
"ADV_VHR_OP_016","100.6578990451987","4.47532551071536","1","oil_palm","True","advisor_vhr_cell_39_1","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; WV02; 0.5 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=FILL_OP_019; evidence_date=2019-11-13; confidence=HIGH; chip=arcgis_vhr_chips/row_019.png; note=accepted after second VHR review: regular oil-palm plantation texture and point inside a homogeneous block; reviewed chip=arcgis_vhr_chips/row_019.png"
"ADV_VHR_OP_017","100.74183762377174","3.870019515246837","1","oil_palm","True","advisor_vhr_cell_39_1","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; WV02; 0.5 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=FILL_OP_022; evidence_date=2011-06-20; confidence=MEDIUM; chip=arcgis_vhr_chips/row_022.png; note=accepted after second VHR review: regular oil-palm plantation texture and point inside a homogeneous block; reviewed chip=arcgis_vhr_chips/row_022.png"
"ADV_VHR_OP_018","100.73547795703485","5.004895325944415","1","oil_palm","True","advisor_vhr_cell_39_1","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; WV03; 0.31 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=FILL_OP_023; evidence_date=2023-12-21; confidence=MEDIUM; chip=arcgis_vhr_chips/row_023.png; note=accepted after second VHR review: regular oil-palm plantation texture and point inside a homogeneous block; reviewed chip=arcgis_vhr_chips/row_023.png"
"ADV_VHR_OP_019","100.67077452639866","4.447589534522064","1","oil_palm","True","advisor_vhr_cell_39_1","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; WV02; 0.5 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=FILL_OP_024; evidence_date=2019-11-13; confidence=HIGH; chip=arcgis_vhr_chips/row_024.png; note=accepted after second VHR review: regular oil-palm plantation texture and point inside a homogeneous block; reviewed chip=arcgis_vhr_chips/row_024.png"
"ADV_VHR_OP_020","99.8911665286439","2.737718286195369","1","oil_palm","True","advisor_vhr_cell_39_1","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; GE01; 0.46 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=FILL_OP_027; evidence_date=2021-07-19; confidence=HIGH; chip=arcgis_vhr_chips/row_027.png; note=accepted after second VHR review: regular oil-palm plantation texture and point inside a homogeneous block; reviewed chip=arcgis_vhr_chips/row_027.png"
"ADV_VHR_OP_021","101.88392565558964","6.273642170855462","1","oil_palm","True","advisor_vhr_cell_40_2","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; GE01; 0.46 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=FILL_OP_028; evidence_date=2023-03-31; confidence=MEDIUM; chip=arcgis_vhr_chips/row_028.png; note=accepted after second VHR review: regular oil-palm plantation texture and point inside a homogeneous block; reviewed chip=arcgis_vhr_chips/row_028.png"
"ADV_VHR_RB_022","100.68500972613555","6.675800343209163","2","rubber","True","advisor_vhr_cell_39_2","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; WV02; 0.5 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=GEE_RUBBER_RELAX_392_067; evidence_date=2021-10-24; confidence=MEDIUM; chip=arcgis_vhr_chips/row_031.png; note=accepted after second VHR review: regular plantation row structure and smoother continuous canopy; point inside stand; oil-palm star crowns not evident in reviewed VHR chip; reviewed chip=arcgis_vhr_chips/row_031.png"
"ADV_VHR_RB_023","101.03570437790019","5.725617845577275","2","rubber","True","advisor_vhr_cell_40_2","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; GE01; 0.46 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=GEE_RUBBER_RELAX_402_068; evidence_date=2023-01-02; confidence=MEDIUM; chip=arcgis_vhr_chips/row_033.png; note=accepted after second VHR review: regular plantation row structure and smoother continuous canopy; point inside stand; oil-palm star crowns not evident in reviewed VHR chip; reviewed chip=arcgis_vhr_chips/row_033.png"
"ADV_VHR_RB_024","100.69386738181235","5.9660958727407785","2","rubber","True","advisor_vhr_cell_39_2","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; WV02; 0.5 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=GEE_RUBBER_RELAX_392_051; evidence_date=2018-04-07; confidence=MEDIUM; chip=arcgis_vhr_chips/row_034.png; note=accepted after second VHR review: regular plantation row structure and smoother continuous canopy; point inside stand; oil-palm star crowns not evident in reviewed VHR chip; reviewed chip=arcgis_vhr_chips/row_034.png"
"ADV_VHR_RB_025","101.38977654292896","6.252558992292637","2","rubber","True","advisor_vhr_cell_40_2","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; WV02; 0.5 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=GEE_RUBBER_RELAX_402_045; evidence_date=2023-04-10; confidence=MEDIUM; chip=arcgis_vhr_chips/row_035.png; note=accepted after second VHR review: regular plantation row structure and smoother continuous canopy; point inside stand; oil-palm star crowns not evident in reviewed VHR chip; reviewed chip=arcgis_vhr_chips/row_035.png"
"ADV_VHR_RB_026","100.68617472090455","6.402812015052635","2","rubber","True","advisor_vhr_cell_39_2","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; WV02; 0.5 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=GEE_RUBBER_RELAX_392_031; evidence_date=2021-06-16; confidence=MEDIUM; chip=arcgis_vhr_chips/row_036.png; note=accepted after second VHR review: regular plantation row structure and smoother continuous canopy; point inside stand; oil-palm star crowns not evident in reviewed VHR chip; reviewed chip=arcgis_vhr_chips/row_036.png"
"ADV_VHR_RB_027","100.68250193057357","5.902554793592172","2","rubber","True","advisor_vhr_cell_39_2","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; WV02; 0.5 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=GEE_RUBBER_RELAX_392_032; evidence_date=2018-04-07; confidence=MEDIUM; chip=arcgis_vhr_chips/row_038.png; note=accepted after second VHR review: regular plantation row structure and smoother continuous canopy; point inside stand; oil-palm star crowns not evident in reviewed VHR chip; reviewed chip=arcgis_vhr_chips/row_038.png"
"ADV_VHR_RB_028","100.981174250529","6.6824811871350365","2","rubber","True","advisor_vhr_cell_40_2","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; WV03; 0.31 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=GEE_RUBBER_RELAX_402_012; evidence_date=2022-01-24; confidence=MEDIUM; chip=arcgis_vhr_chips/row_041.png; note=accepted after second VHR review: regular plantation row structure and smoother continuous canopy; point inside stand; oil-palm star crowns not evident in reviewed VHR chip; reviewed chip=arcgis_vhr_chips/row_041.png"
"ADV_VHR_RB_029","100.75403261078446","6.605526707303108","2","rubber","True","advisor_vhr_cell_39_2","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; WV02; 0.5 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=GEE_RUBBER_RELAX_392_034; evidence_date=2021-06-16; confidence=MEDIUM; chip=arcgis_vhr_chips/row_042.png; note=accepted after second VHR review: regular plantation row structure and smoother continuous canopy; point inside stand; oil-palm star crowns not evident in reviewed VHR chip; reviewed chip=arcgis_vhr_chips/row_042.png"
"ADV_VHR_RB_030","100.65297786516464","5.647685696336619","2","rubber","True","advisor_vhr_cell_39_2","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; WV02; 0.5 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=GEE_RUBBER_RELAX_392_008; evidence_date=2023-04-12; confidence=MEDIUM; chip=arcgis_vhr_chips/row_045.png; note=accepted after second VHR review: regular plantation row structure and smoother continuous canopy; point inside stand; oil-palm star crowns not evident in reviewed VHR chip; reviewed chip=arcgis_vhr_chips/row_045.png"
"ADV_VHR_RB_031","100.74689759220007","5.684068451227837","2","rubber","True","advisor_vhr_cell_39_2","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; WV02; 0.5 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=GEE_RUBBER_RELAX_392_047; evidence_date=2021-06-16; confidence=MEDIUM; chip=arcgis_vhr_chips/row_048.png; note=accepted after second VHR review: regular plantation row structure and smoother continuous canopy; point inside stand; oil-palm star crowns not evident in reviewed VHR chip; reviewed chip=arcgis_vhr_chips/row_048.png"
"ADV_VHR_RB_032","100.63230352620278","6.2887789487476455","2","rubber","True","advisor_vhr_cell_39_2","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; WV02; 0.5 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=GEE_RUBBER_RELAX_392_027; evidence_date=2023-05-12; confidence=MEDIUM; chip=arcgis_vhr_chips/row_049.png; note=accepted after second VHR review: regular plantation row structure and smoother continuous canopy; point inside stand; oil-palm star crowns not evident in reviewed VHR chip; reviewed chip=arcgis_vhr_chips/row_049.png"
"ADV_VHR_RB_033","100.85108288744232","5.580942038407571","2","rubber","True","advisor_vhr_cell_39_2","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; GE01; 0.46 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=GEE_RUBBER_RELAX_392_012; evidence_date=2018-08-25; confidence=MEDIUM; chip=arcgis_vhr_chips/row_050.png; note=accepted after second VHR review: regular plantation row structure and smoother continuous canopy; point inside stand; oil-palm star crowns not evident in reviewed VHR chip; reviewed chip=arcgis_vhr_chips/row_050.png"
"ADV_VHR_RB_034","100.78281650137004","6.573383727649511","2","rubber","True","advisor_vhr_cell_39_2","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; WV02; 0.5 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=GEE_RUBBER_RELAX_392_043; evidence_date=2023-03-27; confidence=MEDIUM; chip=arcgis_vhr_chips/row_054.png; note=accepted after second VHR review: regular plantation row structure and smoother continuous canopy; point inside stand; oil-palm star crowns not evident in reviewed VHR chip; reviewed chip=arcgis_vhr_chips/row_054.png"
"ADV_VHR_RB_035","101.03982098492622","6.4014855416007626","2","rubber","True","advisor_vhr_cell_40_2","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; WV02; 0.5 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=GEE_RUBBER_RELAX_402_011; evidence_date=2023-03-08; confidence=MEDIUM; chip=arcgis_vhr_chips/row_057.png; note=accepted after second VHR review: regular plantation row structure and smoother continuous canopy; point inside stand; oil-palm star crowns not evident in reviewed VHR chip; reviewed chip=arcgis_vhr_chips/row_057.png"
"ADV_VHR_RB_036","101.08147737494012","5.865016758132075","2","rubber","True","advisor_vhr_cell_40_2","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; WV02; 0.5 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=GEE_RUBBER_RELAX_402_049; evidence_date=2021-12-20; confidence=MEDIUM; chip=arcgis_vhr_chips/row_061.png; note=accepted after second VHR review: regular plantation row structure and smoother continuous canopy; point inside stand; oil-palm star crowns not evident in reviewed VHR chip; reviewed chip=arcgis_vhr_chips/row_061.png"
"ADV_VHR_RB_037","101.3193785446169","6.240334068364015","2","rubber","True","advisor_vhr_cell_40_2","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; WV02; 0.5 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=FILL_RB_001; evidence_date=2023-05-23; confidence=MEDIUM; chip=arcgis_vhr_chips/row_063.png; note=accepted after second VHR review: regular plantation row structure and smoother continuous canopy; point inside stand; oil-palm star crowns not evident in reviewed VHR chip; reviewed chip=arcgis_vhr_chips/row_063.png"
"ADV_VHR_RB_038","100.77188450182139","6.472079401202658","2","rubber","True","advisor_vhr_cell_39_2","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; GE01; 0.46 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=FILL_RB_002; evidence_date=2023-04-28; confidence=MEDIUM; chip=arcgis_vhr_chips/row_065.png; note=accepted after second VHR review: regular plantation row structure and smoother continuous canopy; point inside stand; oil-palm star crowns not evident in reviewed VHR chip; reviewed chip=arcgis_vhr_chips/row_065.png"
"ADV_VHR_RB_039","100.37770535631739","6.603829180244935","2","rubber","True","advisor_vhr_cell_39_2","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; GE01; 0.46 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=FILL_RB_004; evidence_date=2024-04-02; confidence=MEDIUM; chip=arcgis_vhr_chips/row_067.png; note=accepted after second VHR review: regular plantation row structure and smoother continuous canopy; point inside stand; oil-palm star crowns not evident in reviewed VHR chip; reviewed chip=arcgis_vhr_chips/row_067.png"
"ADV_VHR_RB_040","100.89524236870518","6.601605142764291","2","rubber","True","advisor_vhr_cell_40_2","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; GE01; 0.46 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=FILL_RB_005; evidence_date=2024-03-11; confidence=MEDIUM; chip=arcgis_vhr_chips/row_068.png; note=accepted after second VHR review: regular plantation row structure and smoother continuous canopy; point inside stand; oil-palm star crowns not evident in reviewed VHR chip; reviewed chip=arcgis_vhr_chips/row_068.png"
"ADV_VHR_RB_041","101.09326436900675","6.53664175011941","2","rubber","True","advisor_vhr_cell_40_2","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; WV02; 0.5 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=FILL_RB_006; evidence_date=2021-04-28; confidence=MEDIUM; chip=arcgis_vhr_chips/row_069.png; note=accepted after second VHR review: regular plantation row structure and smoother continuous canopy; point inside stand; oil-palm star crowns not evident in reviewed VHR chip; reviewed chip=arcgis_vhr_chips/row_069.png"
"ADV_VHR_RB_042","100.82455378059356","6.666839220783098","2","rubber","True","advisor_vhr_cell_39_2","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; WV03; 0.31 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=GEE_RUBBER_RELAX_392_045; evidence_date=2021-05-29; confidence=MEDIUM; chip=arcgis_vhr_chips/row_071.png; note=accepted after second VHR review: regular plantation row structure and smoother continuous canopy; point inside stand; oil-palm star crowns not evident in reviewed VHR chip; reviewed chip=arcgis_vhr_chips/row_071.png"
"ADV_VHR_RB_043","100.44988205962393","6.55197524135063","2","rubber","True","advisor_vhr_cell_39_2","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; GE01; 0.46 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=FILL_RB_008; evidence_date=2024-04-02; confidence=MEDIUM; chip=arcgis_vhr_chips/row_074.png; note=accepted after second VHR review: regular plantation row structure and smoother continuous canopy; point inside stand; oil-palm star crowns not evident in reviewed VHR chip; reviewed chip=arcgis_vhr_chips/row_074.png"
"ADV_VHR_RB_044","100.65257475229666","6.676927470604683","2","rubber","True","advisor_vhr_cell_39_2","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; WV02; 0.5 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=FILL_RB_009; evidence_date=2021-10-24; confidence=MEDIUM; chip=arcgis_vhr_chips/row_075.png; note=accepted after second VHR review: regular plantation row structure and smoother continuous canopy; point inside stand; oil-palm star crowns not evident in reviewed VHR chip; reviewed chip=arcgis_vhr_chips/row_075.png"
"ADV_VHR_RB_045","101.11551243432925","5.472614738379472","2","rubber","True","advisor_vhr_cell_40_2","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; WV03; 0.31 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=FILL_RB_010; evidence_date=2018-05-03; confidence=MEDIUM; chip=arcgis_vhr_chips/row_076.png; note=accepted after second VHR review: regular plantation row structure and smoother continuous canopy; point inside stand; oil-palm star crowns not evident in reviewed VHR chip; reviewed chip=arcgis_vhr_chips/row_076.png"
"ADV_VHR_RB_046","100.84947175213281","6.6518671108018355","2","rubber","True","advisor_vhr_cell_39_2","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; WV03; 0.31 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=GEE_RUBBER_RELAX_392_038; evidence_date=2021-05-29; confidence=MEDIUM; chip=arcgis_vhr_chips/row_077.png; note=accepted after second VHR review: regular plantation row structure and smoother continuous canopy; point inside stand; oil-palm star crowns not evident in reviewed VHR chip; reviewed chip=arcgis_vhr_chips/row_077.png"
"ADV_VHR_FO_047","101.1036978847027","5.49465390453667","5","forest","True","advisor_vhr_cell_40_2","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; WV03; 0.31 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=FILL_RB_013; evidence_date=2018-05-03; confidence=HIGH; chip=arcgis_vhr_chips/row_081.png; note=accepted after second VHR review: irregular continuous natural forest texture; no clear artificial rows at the point; reviewed chip=arcgis_vhr_chips/row_081.png"
"ADV_VHR_RB_048","101.23122934580326","6.614829867605059","2","rubber","True","advisor_vhr_cell_40_2","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; WV02; 0.5 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=GEE_RUBBER_RELAX_402_056; evidence_date=2021-03-16; confidence=MEDIUM; chip=arcgis_vhr_chips/row_083.png; note=accepted after second VHR review: regular plantation row structure and smoother continuous canopy; point inside stand; oil-palm star crowns not evident in reviewed VHR chip; reviewed chip=arcgis_vhr_chips/row_083.png"
"ADV_VHR_RB_049","100.46766276097023","6.6981746867200656","2","rubber","True","advisor_vhr_cell_39_2","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; WV02; 0.5 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=GEE_RUBBER_RELAX_392_007; evidence_date=2021-03-18; confidence=MEDIUM; chip=arcgis_vhr_chips/row_084.png; note=accepted after second VHR review: regular plantation row structure and smoother continuous canopy; point inside stand; oil-palm star crowns not evident in reviewed VHR chip; reviewed chip=arcgis_vhr_chips/row_084.png"
"ADV_VHR_RB_050","101.1413719928848","6.518882856615399","2","rubber","True","advisor_vhr_cell_40_2","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; WV02; 0.5 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=GEE_RUBBER_RELAX_402_017; evidence_date=2021-04-28; confidence=MEDIUM; chip=arcgis_vhr_chips/row_087.png; note=accepted after second VHR review: regular plantation row structure and smoother continuous canopy; point inside stand; oil-palm star crowns not evident in reviewed VHR chip; reviewed chip=arcgis_vhr_chips/row_087.png"
"ADV_VHR_RB_051","100.53973272426036","6.048121656755035","2","rubber","True","advisor_vhr_cell_39_2","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; LG02; 0.34 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=FILL_RB_017; evidence_date=2025-01-09; confidence=MEDIUM; chip=arcgis_vhr_chips/row_088.png; note=accepted after second VHR review: regular plantation row structure and smoother continuous canopy; point inside stand; oil-palm star crowns not evident in reviewed VHR chip; reviewed chip=arcgis_vhr_chips/row_088.png"
"ADV_VHR_RB_052","101.16528469712227","6.488792878924584","2","rubber","True","advisor_vhr_cell_40_2","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; WV02; 0.5 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=FILL_RB_018; evidence_date=2023-05-23; confidence=MEDIUM; chip=arcgis_vhr_chips/row_090.png; note=accepted after second VHR review: regular plantation row structure and smoother continuous canopy; point inside stand; oil-palm star crowns not evident in reviewed VHR chip; reviewed chip=arcgis_vhr_chips/row_090.png"
"ADV_VHR_OA_053","100.56742448777257","5.0092430436977","4","other_agri","True","advisor_vhr_cell_39_1","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; WV02; 0.5 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=FILL_OA_001; evidence_date=2023-12-22; confidence=MEDIUM; chip=arcgis_vhr_chips/row_091.png; note=accepted after second VHR review: clear cultivated agricultural field or harvested row-field pattern; not oil palm/rubber/forest/built-up; point inside agricultural patch; reviewed chip=arcgis_vhr_chips/row_091.png"
"ADV_VHR_PA_054","100.62964295317195","4.934532914453319","3","paddy","True","advisor_vhr_cell_39_1","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; WV03; 0.31 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=FILL_OA_002; evidence_date=2018-01-10; confidence=MEDIUM; chip=arcgis_vhr_chips/row_092.png; note=accepted after second VHR review: regular paddy-field block/bund/drainage pattern; point inside field; reviewed chip=arcgis_vhr_chips/row_092.png"
"ADV_VHR_PA_055","100.46402378166066","5.043056927392068","3","paddy","True","advisor_vhr_cell_39_1","advisor_vhr_spatial_calibration_repair_20260611","ACCEPT","ADVISOR_VHR_ACCEPTED","20260611T175724Z","ArcGIS World Imagery with metadata; Vantor; WV02; 0.5 m","Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=FILL_OA_003; evidence_date=2025-02-24; confidence=MEDIUM; chip=arcgis_vhr_chips/row_093.png; note=accepted after second VHR review: regular paddy-field block/bund/drainage pattern; point inside field; reviewed chip=arcgis_vhr_chips/row_093.png"
